,name,alcohol_impaired_driving_deaths,high_school_graduation,unemployment,median_household_income,children_in_single_parent_households,social_associations,drug_overdose_deaths,disconnected_youth,homicides,suicides,population,population_density,below_18_years_of_age,X65_and_older,non_hispanic_black,american_indian_or_alaska_native,hispanic,female,excessive_drinking,adult_smoking
933,Jefferson County,0.208333333,0.915819672,0.026779694,75774,0.115263286,9.233610342,,,,27.8350983,18344,34.44069201,0.216365024,0.204753598,0.008286088,0.010248583,0.035270388,0.488606629,0.181425895,0.168
934,Jewell County,0.142857143,,0.026094276,56144,0.162207358,20.42900919,,,,,2898,3.184717555,0.208764665,0.319185645,0.004830918,0.006901311,0.025189786,0.482401656,0.154309338,0.208
935,Johnson County,0.19379845,0.926773001,0.022998372,99174,0.151164634,8.414612072,13.22112747,0.029248042,2.155077974,15.72724299,619195,1307.356521,0.231749287,0.161802017,0.050423534,0.004158625,0.084908631,0.504601943,0.202527087,0.1
936,Kearny County,0,,0.018933732,75773,0.31986532,15.42020046,,,,,3855,4.428269371,0.284046693,0.172762646,0.009857328,0.0230869,0.335927367,0.486381323,0.170386428,0.202
937,Kingman County,0.2,,0.024412573,65597,0.11299435,21.64502165,,,,,7193,8.330832897,0.224940915,0.201723898,0.005004866,0.011399972,0.044904769,0.489086612,0.187330934,0.177
938,Kiowa County,0,0.675,0.022258862,61700,0.088129496,37.62541806,,,,,2404,3.326693158,0.235024958,0.237104825,0.014559068,0.008319468,0.053244592,0.503327787,0.173765464,0.171
939,Labette County,0.434782609,0.896139706,0.030489748,52318,0.183703089,10.54640418,16.91589417,,,17.53518358,19757,30.61234617,0.240370502,0.204636331,0.037404464,0.024143342,0.054107405,0.493951511,0.164042153,0.205
940,Lane County,0.25,,0.028767123,64934,0.125,38.33865815,,,,,1556,2.168916851,0.233933162,0.247429306,0.009640103,0.014781491,0.11503856,0.497429306,0.168862778,0.173
941,Leavenworth County,0.202898551,0.905581276,0.029048967,79117,0.173629783,6.81397839,18.27871383,,4.576224052,16.74147682,82892,178.8751965,0.23505284,0.160244656,0.080526468,0.009470154,0.077715582,0.466052213,0.198395321,0.157
942,Lincoln County,0,,0.023626698,58049,0.295281583,17.22356183,,,,,2899,4.029770239,0.218006209,0.264573991,0.007243877,0.00896861,0.041738531,0.490858917,0.168094889,0.184
943,Linn County,0.466666667,0.838741722,0.038874914,59651,0.191499299,7.181696932,,,,25.04499932,9796,16.48933421,0.21917109,0.223968967,0.009799918,0.008472846,0.031951817,0.494079216,0.168956711,0.197
944,Logan County,0.333333333,,0.018668326,63204,0.240524781,18.36884644,,,,,2705,2.520985138,0.249537893,0.209981516,0.007763401,0.008502773,0.063955638,0.479112754,0.17712559,0.181
945,Lyon County,0.285714286,0.913527919,0.025252525,55863,0.153521721,11.5632227,11.19729636,,,16.22759745,31898,37.63873026,0.219700295,0.164085523,0.019468305,0.014264217,0.236096307,0.509969277,0.184707686,0.182
946,McPherson County,0.269230769,0.886357143,0.019223022,73766,0.160486133,22.22517084,,,,15.83424162,30012,33.41033251,0.215946955,0.206150873,0.014094362,0.006297481,0.051346128,0.503698521,0.169592847,0.169
947,Marion County,0.083333333,,0.024316619,64337,0.197767145,23.90710383,,,,18.01219736,11868,12.56805547,0.212251432,0.238119312,0.010785305,0.009352882,0.040866195,0.497640715,0.157430287,0.179
948,Marshall County,0.375,,0.019943556,58942,0.120802621,17.03577513,,0.243362832,,30.02580257,9982,11.08891691,0.239030255,0.228110599,0.00631136,0.007012623,0.033159687,0.49368864,0.184145328,0.19
949,Meade County,0.157894737,,0.018903592,68038,0.195075758,32.32222775,,,,,3897,3.984325923,0.265332307,0.182191429,0.013600205,0.016679497,0.211444701,0.480112907,0.174111209,0.182
950,Miami County,0.192307692,0.85235792,0.025558574,82606,0.188997889,12.71933628,13.57062541,,,23.03081491,34867,60.54571088,0.231766427,0.185189434,0.012705424,0.00762899,0.040295982,0.496888175,0.188309808,0.154
951,Mitchell County,0,,0.019648705,63929,0.160766962,20.87682672,,,,,5738,8.176211773,0.241721854,0.229522482,0.004356919,0.006099686,0.036946671,0.488323458,0.174050549,0.175
952,Montgomery County,0.142857143,0.911044974,0.030756613,54955,0.267788012,21.18372063,17.99189307,,6.216061415,26.97462303,30996,48.16081791,0.236062718,0.207801007,0.045554265,0.036488579,0.076138857,0.501935734,0.167373143,0.209
953,Morris County,0.25,,0.023049062,60741,0.168953688,26.13890963,,,,,5349,7.692610003,0.208450178,0.257805197,0.005982427,0.00897364,0.054776594,0.495419705,0.183783907,0.179
954,Morton County,0,0.83175,0.02676182,62896,0.125181951,26.00297177,,,,,2599,3.561588243,0.251635244,0.203539823,0.011542901,0.023855329,0.253174298,0.497114275,0.173263539,0.188
955,Nemaha County,0.166666667,0.966260163,0.018356799,72719,0.145825869,12.72513704,,,,,10115,14.09899139,0.267918932,0.197231834,0.007810183,0.009194266,0.024320316,0.485121107,0.187300219,0.166
956,Neosho County,0.058823529,0.853159341,0.035950961,49322,0.287234043,15.83882413,,,,17.05373596,15606,27.30798169,0.241573754,0.204793028,0.013648597,0.015314623,0.065551711,0.495066,0.178146107,0.192
957,Ness County,0.166666667,,0.021853806,61539,0.122522523,29.94011976,,,,,2645,2.461061753,0.221928166,0.245746692,0.006427221,0.01852552,0.128544423,0.508128544,0.166513765,0.174
958,Norton County,0.5,,0.019105846,56604,0.112060779,16.84762261,,,,,5301,6.037285,0.192793813,0.203169213,0.03923788,0.004904735,0.057536314,0.426900585,0.187625237,0.181
959,Osage County,0.117647059,0.892523365,0.028009461,62995,0.212252643,9.512937595,,,,18.10810794,15654,22.18831573,0.231825731,0.204101188,0.007857417,0.007090839,0.03692347,0.493995145,0.186310856,0.186
960,Osborne County,0.333333333,,0.020483193,53971,0.201897019,34.30531732,,,,,3490,3.910295566,0.232664756,0.26017192,0.00773639,0.013467049,0.028939828,0.49025788,0.157822818,0.187
961,Ottawa County,0,,0.025232404,69542,0.166666667,11.99040767,,,,,5795,8.040454473,0.228817947,0.208973253,0.014322692,0.005867127,0.034685073,0.474547023,0.177375471,0.183
962,Pawnee County,0.125,0.856707317,0.024020695,47939,0.065241845,11.24497992,,,,,6179,8.192105082,0.143550736,0.23935912,0.05874737,0.011490532,0.078167988,0.445379511,0.177015003,0.186
963,Phillips County,0.428571429,,0.022213855,58834,0.15641953,29.07580478,,,,,4809,5.428554965,0.220212102,0.254730713,0.004366812,0.009981285,0.037013932,0.494281555,0.169745207,0.189
964,Pottawatomie County,0.217391304,0.951209677,0.024203211,85822,0.124932028,10.4691741,,,,11.95490314,26273,31.25004597,0.28717695,0.155749248,0.013207475,0.009629658,0.057663761,0.494538119,0.1977512,0.148
965,Pratt County,0.153846154,0.958474576,0.02141546,65812,0.260642919,15.24888356,,,,27.08920894,9067,12.33540846,0.236682475,0.215837653,0.01742583,0.014006838,0.081945517,0.493437741,0.175864969,0.17
966,Rawlins County,0.333333333,,0.018312623,59116,0.076256499,23.53864261,,,,,2528,2.363906191,0.232990506,0.279667722,0.005933544,0.009889241,0.082674051,0.486946203,0.154991815,0.192
967,Reno County,0.325581395,0.876771117,0.028256705,57663,0.199563636,14.49180969,26.45716908,0.080357143,2.746026842,20.59249573,61516,49.00471862,0.218772352,0.206807985,0.030203524,0.008729436,0.102997594,0.492879901,0.159040811,0.19
968,Republic County,0,,0.020981956,53974,0.179580675,30.03003003,,,,,4642,6.470793763,0.216070659,0.274019819,0.00689358,0.003231366,0.026281775,0.504093063,0.163515568,0.182
969,Rice County,0.142857143,,0.023055295,61727,0.141219624,19.16932907,,,,47.06968862,9407,12.95313441,0.229616243,0.205272669,0.015945572,0.015201446,0.122461996,0.493356012,0.181623067,0.18
970,Riley County,0.28,0.868523275,0.0268342,55876,0.286651505,11.49457124,9.105726592,0.020644441,2.325099253,11.80662822,71108,116.6356011,0.157113124,0.106556224,0.064029364,0.008100354,0.086586601,0.468147044,0.245310058,0.16
971,Rooks County,0.166666667,,0.026162791,57029,0.134486071,14.48975367,,,,,4813,5.404665225,0.211510492,0.243714939,0.009557449,0.007064201,0.026386869,0.50509038,0.174057752,0.183
972,Rush County,0.285714286,,0.022277228,56629,0.260575296,16.93193363,,,,,2927,4.077947904,0.207037923,0.251110352,0.006491288,0.010249402,0.051930304,0.490604715,0.163507227,0.182
973,Russell County,0.3,,0.02276176,48754,0.190704033,22.37803968,,,,,6639,7.491029736,0.222322639,0.246272029,0.013255008,0.013857509,0.046543154,0.499020937,0.173243728,0.195
974,Saline County,0.21875,0.91503268,0.024194082,57563,0.276237704,15.03117577,19.13131488,0.104138399,5.759071847,19.96469425,53596,74.41343387,0.223001717,0.197999851,0.030450034,0.007761773,0.12420703,0.499272334,0.16691307,0.18
975,Scott County,0.142857143,,0.018268177,71121,0.123065586,17.54044046,,,,,5014,6.987324717,0.255484643,0.204427603,0.005584364,0.012564819,0.201435979,0.489429597,0.167088908,0.198
976,Sedgwick County,0.155063291,0.843880087,0.031300208,64720,0.251349456,9.621478806,30.58129463,0.083255217,8.447255888,20.64309315,525525,527.140297,0.246380286,0.160138909,0.086911184,0.013281956,0.160863898,0.502379525,0.171025186,0.184
977,Seward County,0.333333333,0.876529563,0.025583529,63579,0.160582867,12.41550559,,,,18.10207985,21358,33.3899859,0.308221744,0.111901864,0.029450323,0.015684989,0.661719262,0.48375316,0.180900054,0.187
978,Shawnee County,0.177083333,0.873446625,0.027457937,61255,0.253455886,15.48265494,25.60539822,0.076732161,10.05069571,22.77952813,177480,326.2345792,0.228408835,0.194805049,0.076741041,0.014322741,0.136646383,0.511961911,0.167328844,0.181
979,Sheridan County,0.166666667,,0.019243986,62918,0.18370607,28.24858757,,,,,2425,2.706602726,0.244948454,0.237113402,0.004948454,0.009484536,0.061443299,0.49814433,0.188667267,0.167
980,Sherman County,0,0.725,0.022939068,57044,0.337184116,22.05258694,,,,,5830,5.520498664,0.232246998,0.216295026,0.008747856,0.006689537,0.133104631,0.488507719,0.185478063,0.178
981,Smith County,0.5,,0.020481311,52101,0.175792507,39.14988814,,,,,3533,3.945439443,0.198131899,0.299462213,0.003962638,0.008208322,0.031418058,0.496178885,0.161028738,0.177
982,Stafford County,0.2,,0.023510972,58019,0.21215242,19.83143282,,,,,3993,5.041373778,0.244678187,0.221888305,0.004758327,0.020786376,0.138241923,0.491109442,0.168731354,0.183
983,Stanton County,0.333333333,,0.01910828,76137,0.12749004,19.56947162,,,,,1963,2.885271488,0.277636271,0.186449312,0.007641365,0.024452369,0.404992359,0.504330107,0.163283048,0.194
984,Stevens County,0.166666667,0.904076087,0.019568151,69320,0.141742523,20.78216512,,,,,5175,7.115752669,0.288888889,0.160966184,0.007149759,0.017198068,0.388599034,0.502608696,0.170166267,0.194
985,Sumner County,0.133333333,0.885032895,0.029785655,62921,0.111070314,13.8485593,14.74948008,,,23.04733816,22473,19.01803455,0.241222801,0.201530726,0.012548391,0.013438348,0.062919948,0.496551417,0.182905139,0.197
986,Thomas County,0.3125,,0.019307747,62916,0.137894174,19.04278279,,,,27.39345743,7893,7.344467772,0.240339541,0.188648169,0.011655898,0.011909287,0.082858229,0.509692132,0.18319611,0.171
987,Trego County,0.142857143,,0.024300442,54628,0.123552124,25.06265664,,,,,2752,3.093963039,0.183866279,0.267805233,0.005450581,0.004360465,0.030886628,0.489462209,0.172757808,0.167
988,Wabaunsee County,0.461538462,,0.024618678,68435,0.103491272,11.48435257,,,,33.88132788,7019,8.836310789,0.224960821,0.224105998,0.008833167,0.010542812,0.051004417,0.486394073,0.186024448,0.161
989,Wallace County,0,,0.019953052,62309,0.103151863,26.52519894,,,,,1488,1.628628521,0.273521505,0.232526882,0.009408602,0.005376344,0.081317204,0.49327957,0.168061607,0.167
990,Washington County,0,,0.019653564,63797,0.118630573,30.84739612,,,,,5501,6.148026444,0.238320305,0.23813852,0.005635339,0.004908199,0.04926377,0.485548082,0.177362555,0.188
991,Wichita County,0.285714286,,0.020069808,68225,0.089108911,38.42459174,,,,,2064,2.87238627,0.276647287,0.20881783,0.012596899,0.015503876,0.292151163,0.463178295,0.168910813,0.179
992,Wilson County,0.166666667,,0.031426269,52064,0.289995167,22.28477598,,,,35.65337498,8622,15.11512996,0.239387613,0.2328926,0.00637903,0.015541638,0.041289724,0.500231965,0.161749322,0.213
993,Woodson County,0.333333333,,0.035087719,49477,0.180967239,9.671179884,,,,,3109,6.245246361,0.200707623,0.25377935,0.005467996,0.013830814,0.033772917,0.494692827,0.162453325,0.198
994,Wyandotte County,0.174242424,0.734427448,0.034767153,58701,0.332063659,10.29656502,24.91260497,0.086703935,22.75968541,17.42809538,165746,1093.040805,0.268869234,0.137577981,0.209284085,0.013677555,0.312779796,0.498280502,0.172821857,0.219
995,Adair County,0.263157895,0.96,0.045448228,44153,0.128718084,4.225649694,26.00149075,,,18.66154782,19067,47.04504484,0.193003619,0.19719935,0.027639377,0.004405517,0.027324697,0.499659097,0.134660894,0.234
996,Allen County,0.344827586,0.93,0.038491577,61655,0.283109807,5.289224407,37.8459355,0.175395859,10.22209199,20.56541655,21275,61.89559637,0.226603995,0.182420682,0.01306698,0.003478261,0.02599295,0.501151586,0.144378087,0.237
997,Anderson County,0.214285714,0.88,0.031599133,66846,0.193064837,9.985437903,43.09416074,,,18.08228478,24224,119.7669098,0.229194188,0.16826288,0.022498349,0.003467635,0.024562417,0.502559445,0.153720207,0.197
998,Ballard County,0.176470588,0.925,0.048437948,56605,0.152411576,18.19363223,,,,,7650,30.95977444,0.197647059,0.222875817,0.036078431,0.003398693,0.017254902,0.498954248,0.141869404,0.227
999,Barren County,0.190476191,0.922132353,0.04087681,50658,0.256726782,8.081896552,15.77844064,0.076072534,,24.82426807,44854,92.03365969,0.233803005,0.182993713,0.03939448,0.004057609,0.038212868,0.512083649,0.134716013,0.247
1000,Bath County,0.266666667,0.875,0.051669817,48260,0.238243538,3.912975427,55.61587966,,,,12829,46.1487392,0.252708707,0.175150051,0.013874815,0.0024164,0.019097358,0.499961026,0.14770814,0.254
1001,Bell County,0.242424242,0.928470032,0.050325273,33923,0.301926378,9.640372202,51.74335297,,,21.12780022,23568,65.64918715,0.21614053,0.197640869,0.0266463,0.003564155,0.014468771,0.499915139,0.126523233,0.311
1002,Boone County,0.343283582,0.942762097,0.03132062,90265,0.18798217,5.385264751,34.695821,0.040787424,1.838040519,13.77678511,139093,564.8041748,0.251349816,0.15025199,0.04829862,0.002595386,0.048521493,0.500636265,0.178299411,0.16
1003,Bourbon County,0.322580645,0.94893617,0.03498391,56879,0.294863388,9.392456375,63.42000734,,,10.58369799,20093,69.34602497,0.224506047,0.204598616,0.052903996,0.004777783,0.074901707,0.504155676,0.138665865,0.215
1004,Boyd County,0.409090909,0.922042389,0.051264167,55397,0.275835351,15.24040168,83.60907796,0.122270742,3.004726435,18.36934839,48110,300.9389767,0.212991062,0.203242569,0.028185408,0.00357514,0.020868842,0.496591145,0.131023037,0.225
1005,Boyle County,0.277777778,0.949565217,0.039220291,57975,0.253002272,13.33463427,39.48494088,,,18.32679687,30904,171.3690855,0.203889464,0.195120373,0.079115972,0.003397618,0.033976184,0.49682889,0.150444889,0.204
1006,Bracken County,0.444444444,0.920982143,0.042519685,58301,0.227892875,11.84974523,63.92840019,,,31.56434023,8452,41.70424929,0.234145764,0.180667298,0.008518694,0.003904401,0.019522007,0.494320871,0.14598917,0.244
1007,Breathitt County,0.4,0.922337278,0.073300062,36300,0.244912791,3.689220099,59.38088968,,,21.599698,13351,27.11293663,0.208224103,0.189723616,0.005018351,0.00194742,0.013482136,0.496592016,0.127049988,0.279
1008,Breckinridge County,0.272727273,0.944901961,0.045642633,52400,0.27325833,12.10595129,25.94664721,,7.73868569,15.96068806,20943,36.75985767,0.225278136,0.202597527,0.02229862,0.005920833,0.020961658,0.490808385,0.143934024,0.251
1009,Bullitt County,0.285714286,0.89,0.040298646,77192,0.243286029,6.27125594,45.79051448,0.087539791,4.24070226,21.41002229,83836,282.1962822,0.209778615,0.176022234,0.016174436,0.004055537,0.030941362,0.500512906,0.1560026,0.2
1010,Butler County,0.266666667,0.925,0.041032826,50824,0.167257264,13.01447861,,,,20.19472128,12295,28.85394198,0.225376169,0.191378609,0.007076047,0.005937373,0.04156161,0.492232615,0.141367206,0.247
1011,Caldwell County,0.166666667,0.975,0.033992482,51553,0.189855583,16.63498099,,,,24.42248169,12570,36.45224379,0.227684964,0.212887828,0.052824185,0.003500398,0.022673031,0.506682578,0.140714135,0.229
1012,Calloway County,0.111111111,0.934721408,0.039710777,51949,0.282468988,13.31203408,24.16688964,0.064863293,5.910711317,21.54081053,37685,97.92137425,0.182512936,0.176197426,0.04065278,0.004351864,0.028870904,0.508743532,0.151668978,0.21
1013,Campbell County,0.234042553,0.969246835,0.033256206,74149,0.224049974,7.630306287,45.96406964,,1.844533494,11.75174006,93300,616.5744525,0.202915327,0.176752412,0.029046088,0.00204716,0.024030011,0.502979636,0.17259903,0.168
1014,Carlisle County,0.1,,0.037118869,54535,0.211191336,10.43623461,,,,,4720,24.91253399,0.233262712,0.203177966,0.017372881,0.006144068,0.027754237,0.495338983,0.132216594,0.258
1015,Carroll County,0.066666667,0.925,0.031496063,59226,0.269137513,8.285004143,62.06554121,,,32.93015644,10938,84.98842857,0.264033644,0.162643993,0.018010605,0.004845493,0.069848236,0.494148839,0.146861672,0.257
1016,Carter County,0.206896552,0.97,0.070448685,48285,0.163781399,6.436468272,65.20294416,0.125581395,,14.87129996,26395,64.45705424,0.222276946,0.20178064,0.007387763,0.003068763,0.015040727,0.505701838,0.130733326,0.27
1017,Casey County,0.571428571,0.975,0.037413948,43539,0.212760131,6.933064415,27.03208501,0.269503546,,27.20324066,15920,35.83506251,0.227135678,0.208605528,0.010741206,0.005276382,0.030967337,0.507788945,0.127770527,0.291
1018,Christian County,0.173913044,0.93,0.047881322,56610,0.301040833,12.02371574,27.5320118,0.11537539,10.9552369,20.46409064,73037,101.7711048,0.276763832,0.127948848,0.208113696,0.008269781,0.08787327,0.46983036,0.165899541,0.234
1019,Clark County,0.114285714,0.96,0.035505696,61641,0.326441255,8.407691682,66.60766262,0.126335638,,17.77377989,37061,146.7868253,0.219853755,0.186881088,0.04457516,0.002941097,0.035670921,0.509538329,0.148111281,0.208
1020,Clay County,0.375,0.875,0.056265985,34473,0.315501664,5.938830051,51.89326727,,13.38141251,14.62001725,19913,42.43166967,0.204389093,0.160799478,0.037814493,0.00225983,0.02269874,0.473359112,0.131201812,0.315
1021,Clinton County,0.142857143,0.975,0.048325096,41739,0.285423038,6.475984889,40.5501301,,,,9123,46.29475709,0.217143484,0.204537981,0.008001754,0.004055683,0.037049216,0.506521977,0.131011395,0.277
1022,Crittenden County,0.214285714,0.925,0.041231733,50452,0.258483034,14.53001006,,,,27.34318344,8981,24.97731431,0.223360428,0.216122926,0.013027503,0.004787886,0.018149427,0.491259325,0.139771678,0.24
